customer_id,customer_name,gender,age,city,region_id,signup_date,customer_segment
CUST-05407,Vivaan Chopra,Male,18,Kolkata,REG-04,2022-12-05,Consumer
CUST-05408,Diya Mukherjee,Female,46,Nashik,REG-01,2021-07-28,Small Business
CUST-05409,Ayaan Reddy,Male,31,Bhopal,REG-05,2024-12-21,Consumer
CUST-05410,Abhishek Saxena,Male,46,Panaji,REG-01,2025-09-17,Consumer
CUST-05411,Neha Malhotra,Female,28,Trivandrum,REG-03,2022-03-03,Consumer
CUST-05412,Aarohi Das,Female,28,Delhi,REG-02,2026-04-22,Consumer
CUST-05413,Amit Chopra,Male,25,Hyderabad,REG-03,2025-10-03,Small Business
CUST-05414,Pranav Reddy,Male,43,Nashik,REG-01,2025-07-11,Consumer
CUST-05415,Sneha Choudhury,Female,26,Nagpur,REG-01,2024-09-24,Consumer
CUST-05416,Shreya Pillai,Female,41,Silchar,REG-06,2024-01-26,Small Business
CUST-05417,Aditi Trivedi,Female,29,Howrah,REG-04,2023-09-11,Consumer
CUST-05418,Vivaan Deshmukh,Male,18,Cuttack,REG-04,2024-11-24,Consumer
CUST-05419,Meera Menon,Female,27,Howrah,REG-04,2021-05-01,Consumer
CUST-05420,Ayaan Aggarwal,Male,21,Ahmedabad,REG-01,2024-12-14,Consumer
CUST-05421,Sai Joshi,Male,34,Lucknow,REG-02,2020-08-04,Consumer
CUST-05422,Aditya Choudhury,Male,20,Ludhiana,REG-02,2021-10-09,Consumer
CUST-05423,Reyansh Pillai,Male,44,Visakhapatnam,REG-03,2022-04-06,Consumer
CUST-05424,Pooja Patel,Female,32,Cuttack,REG-04,2025-07-30,Consumer
CUST-05425,Ira Bhat,Other,32,Ludhiana,REG-02,2024-02-09,Consumer
CUST-05426,Anushka Rao,Female,41,Bhubaneswar,REG-04,2022-08-11,Corporate
CUST-05427,Amit Kulkarni,Male,44,Surat,REG-01,2024-07-29,Consumer
CUST-05428,Suresh Sharma,Male,33,Lucknow,REG-02,2020-12-04,Consumer
CUST-05429,Sai Patel,Male,25,Cuttack,REG-04,2021-08-12,Consumer
CUST-05430,Pooja Deshmukh,Female,18,Asansol,REG-04,2022-06-21,Consumer
CUST-05431,Swati Chopra,Female,26,Ahmedabad,REG-01,2021-09-01,Consumer
CUST-05432,Neha Kumar,Female,27,Lucknow,REG-02,2025-09-20,Consumer
CUST-05433,Karan Trivedi,Male,35,Lucknow,REG-02,2020-10-23,Corporate
CUST-05434,Sneha Gupta,Female,30,Vadodara,REG-01,2026-01-16,Consumer
CUST-05435,Tanvi Shah,Female,41,Kolkata,REG-04,2025-03-01,Consumer
CUST-05436,Advik Mukherjee,Male,27,Kanpur,REG-02,2020-12-06,Small Business
CUST-05437,Atharv Shah,Male,33,Jaipur,REG-02,2025-06-13,Corporate
CUST-05438,Tanvi Saxena,Female,47,Noida,REG-02,2020-06-13,Consumer
CUST-05439,Deepika Malhotra,Female,37,Jabalpur,REG-05,2021-11-18,Consumer
CUST-05440,Vivaan Kumar,Male,33,Noida,REG-02,2020-09-14,Consumer
CUST-05441,Aditi Chopra,Female,27,Hyderabad,REG-03,2022-10-14,Consumer
CUST-05442,Nikhil Joshi,Male,27,Howrah,REG-04,2022-02-01,Consumer
CUST-05443,Ishaan Mehta,Male,24,Vadodara,REG-01,2021-05-17,Consumer
CUST-05444,Meera Shah,Female,28,Cuttack,REG-04,2023-02-28,Consumer
CUST-05445,Kabir Malhotra,Male,42,Pune,REG-01,2021-05-19,Consumer
CUST-05446,Advik Mukherjee,Male,31,Vadodara,REG-01,2020-08-08,Consumer
CUST-05447,Amit Joshi,Male,19,Mumbai,REG-01,2023-11-30,Consumer
CUST-05448,Amit Rao,Male,53,Hyderabad,REG-03,2025-10-09,Consumer
CUST-05449,Neha Das,Female,37,Trivandrum,REG-03,2023-11-23,Consumer
CUST-05450,Ayaan Chopra,Male,18,Jaipur,REG-02,2026-02-03,Small Business
CUST-05451,Navya Saxena,Female,29,Kochi,REG-03,2022-11-09,Consumer
CUST-05452,Karan Kumar,Male,35,Jaipur,REG-02,2026-02-18,Small Business
CUST-05453,Vivaan Bhat,Male,52,Patna,REG-04,2024-05-02,Consumer
CUST-05454,Diya Mishra,Female,21,Hyderabad,REG-03,2023-05-04,Consumer
CUST-05455,Aditi Das,Female,44,Trivandrum,REG-03,2024-12-01,Consumer
CUST-05456,Aanya Menon,Female,49,Mumbai,REG-01,2023-05-01,Consumer
CUST-05457,Anushka Rao,Female,27,Nagpur,REG-01,2025-12-22,Consumer
CUST-05458,Aarohi Iyer,Female,30,Nagpur,REG-01,2021-08-23,Corporate
CUST-05459,Rahul Bhat,Male,22,Shillong,REG-06,2021-03-29,Consumer
CUST-05460,Rahul Bhat,Male,31,Imphal,REG-06,2024-12-21,Small Business
CUST-05461,Aarohi Reddy,Female,33,Indore,REG-05,2026-07-14,Consumer
CUST-05462,Shreya Kumar,Female,41,Mysore,REG-03,2021-01-10,Consumer
CUST-05463,Krishna Shah,Male,45,Gurgaon,REG-02,2024-07-24,Consumer
CUST-05464,Karan Joshi,Male,25,Pune,REG-01,2021-11-04,Consumer
CUST-05465,Avani Bose,Female,18,Ahmedabad,REG-01,2024-05-23,Small Business
CUST-05466,Deepika Pillai,Female,33,Imphal,REG-06,2023-07-23,Consumer
CUST-05467,Deepika Pillai,Female,37,Visakhapatnam,REG-03,2021-10-04,Consumer
CUST-05468,Ayaan Patel,Male,36,Asansol,REG-04,2025-12-23,Consumer
CUST-05469,Abhishek Nair,Male,30,Pune,REG-01,2023-05-22,Corporate
CUST-05470,Avani Patel,Female,35,Raipur,REG-05,2020-10-30,Corporate
CUST-05471,Vihaan Joshi,Male,50,Vadodara,REG-01,2023-08-07,Small Business
CUST-05472,Sneha Choudhury,Female,38,Trivandrum,REG-03,2023-08-15,Corporate
CUST-05473,Aditya Malhotra,Male,29,Chennai,REG-03,2022-11-15,Small Business
CUST-05474,Pooja Verma,Female,28,Ludhiana,REG-02,2025-03-22,Consumer
CUST-05475,Aditi Rao,Female,32,Ranchi,REG-04,2023-03-07,Consumer
CUST-05476,Meera Kumar,Female,52,Gurgaon,REG-02,2025-09-29,Consumer
CUST-05477,Rajesh Kulkarni,Male,31,Noida,REG-02,2023-11-26,Consumer
CUST-05478,Sunita Nair,Female,33,Ahmedabad,REG-01,2025-04-19,Consumer
CUST-05479,Reyansh Iyer,Male,28,Panaji,REG-01,2024-03-30,Consumer
CUST-05480,Ananya Pandey,Female,46,Dibrugarh,REG-06,2022-02-15,Corporate
CUST-05481,Krishna Mehta,Male,55,Raipur,REG-05,2024-04-12,Consumer
CUST-05482,Anand Joshi,Male,38,Gurgaon,REG-02,2024-06-22,Corporate
CUST-05483,Myra Sharma,Female,34,Delhi,REG-02,2026-02-21,Small Business
CUST-05484,Sneha Shah,Female,34,Mumbai,REG-01,2025-05-02,Consumer
CUST-05485,Advik Gupta,Male,18,Mumbai,REG-01,2022-06-26,Consumer
CUST-05486,Kabir Shah,Male,42,Surat,REG-01,2022-02-11,Consumer
CUST-05487,Ayaan Reddy,Male,35,Nagpur,REG-01,2021-10-27,Consumer
CUST-05488,Kavya Deshmukh,Female,38,Jaipur,REG-02,2026-02-05,Corporate
CUST-05489,Neha Kapoor,Female,26,Ujjain,REG-05,2024-09-24,Consumer
CUST-05490,Suresh Deshmukh,Male,29,Cuttack,REG-04,2022-02-09,Small Business
CUST-05491,Vikram Das,Male,29,Pune,REG-01,2022-09-03,Consumer
CUST-05492,Abhishek Kulkarni,Male,45,Nagpur,REG-01,2024-12-31,Consumer
CUST-05493,Priyanka Trivedi,Female,29,Panaji,REG-01,2022-12-29,Consumer
CUST-05494,Advaith Kapoor,Male,56,Hyderabad,REG-03,2020-10-09,Consumer
CUST-05495,Abhishek Aggarwal,Male,38,Patna,REG-04,2021-08-14,Consumer
CUST-05496,Myra Reddy,Female,19,Lucknow,REG-02,2026-05-28,Consumer
CUST-05497,Amit Chopra,Male,32,Howrah,REG-04,2021-06-28,Consumer
CUST-05498,Advik Nair,Male,26,Bangalore,REG-03,2022-03-08,Consumer
CUST-05499,Vivaan Mishra,Male,18,Surat,REG-01,2026-01-12,Consumer
CUST-05500,Swati Das,Female,51,Mysore,REG-03,2022-08-04,Consumer
CUST-05501,Nikhil Trivedi,Male,41,Kochi,REG-03,2025-11-04,Consumer
CUST-05502,Dhruv Reddy,Male,39,Noida,REG-02,2023-12-23,Consumer
CUST-05503,Anand Bose,Male,35,Kolkata,REG-04,2026-01-09,Consumer
CUST-05504,Suresh Bose,Male,18,Chandigarh,REG-02,2024-11-13,Consumer
CUST-05505,Deepak Kapoor,Male,28,Ahmedabad,REG-01,2023-11-26,Corporate
CUST-05506,Amit Das,Male,43,Panaji,REG-01,2021-08-04,Consumer
CUST-05507,Anushka Singh,Female,22,Jabalpur,REG-05,2021-07-12,Small Business
CUST-05508,Myra Verma,Female,18,Shillong,REG-06,2021-02-22,Consumer
CUST-05509,Aditya Chopra,Male,31,Ujjain,REG-05,2025-12-25,Small Business
CUST-05510,Arjun Aggarwal,Male,32,Chennai,REG-03,2020-10-31,Consumer
CUST-05511,Deepika Joshi,Female,35,Nagpur,REG-01,2026-05-15,Consumer
CUST-05512,Aanya Rao,Female,42,Pune,REG-01,2024-10-20,Consumer
CUST-05513,Swati Kumar,Female,41,Mumbai,REG-01,2025-05-18,Small Business
CUST-05514,Reyansh Verma,Male,36,Visakhapatnam,REG-03,2021-05-05,Small Business
CUST-05515,Neha Sharma,Female,47,Mumbai,REG-01,2022-02-26,Consumer
CUST-05516,Karan Saxena,Male,18,Ranchi,REG-04,2022-05-27,Consumer
CUST-05517,Aarav Kapoor,Male,39,Vadodara,REG-01,2025-12-09,Consumer
CUST-05518,Sunita Kapoor,Female,40,Gurgaon,REG-02,2021-02-14,Consumer
CUST-05519,Rohan Mehta,Male,20,Indore,REG-05,2022-02-16,Consumer
CUST-05520,Pari Singh,Female,18,Hyderabad,REG-03,2024-02-04,Consumer
CUST-05521,Rahul Malhotra,Male,25,Indore,REG-05,2023-09-25,Consumer
CUST-05522,Diya Reddy,Female,26,Trivandrum,REG-03,2023-11-28,Consumer
CUST-05523,Rohan Verma,Male,42,Ahmedabad,REG-01,2023-06-10,Corporate
CUST-05524,Pranav Das,Male,27,Indore,REG-05,2025-10-11,Corporate
CUST-05525,Amit Kapoor,Male,24,Delhi,REG-02,2023-07-23,Corporate
CUST-05526,Ayaan Rao,Male,27,Bangalore,REG-03,2020-07-26,Corporate
CUST-05527,Advaith Verma,Male,46,Bangalore,REG-03,2022-07-12,Consumer
CUST-05528,Aarohi Kapoor,Female,34,Ujjain,REG-05,2022-12-17,Corporate
CUST-05529,Riya Bhat,Other,32,Surat,REG-01,2022-10-07,Consumer
CUST-05530,Sara Malhotra,Female,32,Kanpur,REG-02,2023-05-20,Consumer
CUST-05531,Ishaan Bose,Male,48,Surat,REG-01,2022-10-04,Consumer
CUST-05532,Deepak Mukherjee,Male,25,Ahmedabad,REG-01,2024-09-17,Consumer
CUST-05533,Aadhya Bose,Female,48,Patna,REG-04,2024-09-30,Consumer
CUST-05534,Navya Mehta,Female,36,Chandigarh,REG-02,2021-01-01,Small Business
CUST-05535,Anika Mehta,Female,32,Nashik,REG-01,2021-05-18,Consumer
CUST-05536,Rajesh Pillai,Male,61,Ludhiana,REG-02,2023-03-22,Consumer
CUST-05537,Priyanka Malhotra,Female,22,Mysore,REG-03,2020-09-27,Consumer
CUST-05538,Anushka Sharma,Female,30,Panaji,REG-01,2025-01-17,Corporate
CUST-05539,Navya Kapoor,Female,20,Kanpur,REG-02,2022-12-13,Consumer
CUST-05540,Dhruv Saxena,Male,44,Jaipur,REG-02,2022-06-16,Consumer
CUST-05541,Aarav Singh,Male,52,Asansol,REG-04,2026-04-30,Corporate
CUST-05542,Vihaan Verma,Male,52,Jaipur,REG-02,2025-03-01,Consumer
CUST-05543,Sai Gupta,Male,47,Ludhiana,REG-02,2025-05-09,Consumer
CUST-05544,Ishaan Pillai,Male,31,Nashik,REG-01,2021-05-17,Consumer
CUST-05545,Arjun Aggarwal,Male,29,Visakhapatnam,REG-03,2024-04-25,Consumer
CUST-05546,Amit Bhat,Other,18,Noida,REG-02,2024-11-29,Corporate
CUST-05547,Navya Mehta,Female,56,Chennai,REG-03,2023-12-22,Corporate
CUST-05548,Aditya Nair,Male,39,Vadodara,REG-01,2021-09-19,Consumer
CUST-05549,Sneha Iyer,Female,28,Agartala,REG-06,2025-01-31,Consumer
CUST-05550,Anand Shah,Male,48,Pune,REG-01,2025-09-07,Corporate
CUST-05551,Angel Patel,Female,23,Bangalore,REG-03,2025-01-04,Consumer
CUST-05552,Abhishek Chopra,Male,38,Mysore,REG-03,2025-10-01,Corporate
CUST-05553,Krishna Sharma,Male,32,Bilaspur,REG-05,2021-06-07,Small Business
CUST-05554,Deepak Patel,Male,41,Kanpur,REG-02,2021-08-02,Consumer
CUST-05555,Aarohi Mehta,Female,33,Visakhapatnam,REG-03,2022-10-22,Consumer
CUST-05556,Shreya Bhat,Female,18,Chennai,REG-03,2025-07-08,Consumer
CUST-05557,Myra Kulkarni,Female,34,Mysore,REG-03,2025-02-23,Consumer
CUST-05558,Rahul Patel,Male,45,Mysore,REG-03,2023-09-04,Corporate
CUST-05559,Meera Verma,Female,33,Asansol,REG-04,2025-04-28,Consumer
CUST-05560,Preeti Iyer,Female,42,Nagpur,REG-01,2023-07-23,Consumer
CUST-05561,Pari Iyer,Female,22,Dibrugarh,REG-06,2021-03-13,Corporate
CUST-05562,Dhruv Chopra,Male,33,Bilaspur,REG-05,2024-11-08,Small Business
CUST-05563,Deepak Menon,Male,27,Hyderabad,REG-03,2022-12-25,Small Business
CUST-05564,Pranav Trivedi,Male,42,Agartala,REG-06,2021-10-31,Corporate
CUST-05565,Kavya Shah,Female,34,Trivandrum,REG-03,2021-01-11,Consumer
CUST-05566,Priyanka Saxena,Female,41,Jaipur,REG-02,2022-01-31,Consumer
CUST-05567,Kavya Bose,Female,45,Noida,REG-02,2025-12-20,Consumer
CUST-05568,Reyansh Menon,Male,41,Bhopal,REG-05,2025-04-10,Corporate
CUST-05569,Rajesh Chopra,Male,37,Mumbai,REG-01,2024-01-17,Consumer
CUST-05570,Vihaan Aggarwal,Male,23,Jabalpur,REG-05,2021-08-01,Small Business
CUST-05571,Diya Kapoor,Female,33,Lucknow,REG-02,2021-08-05,Corporate
CUST-05572,Dhruv Rao,Male,28,Bangalore,REG-03,2025-11-02,Consumer
CUST-05573,Shreya Choudhury,Female,30,Kanpur,REG-02,2021-01-06,Consumer
CUST-05574,Sneha Reddy,Female,29,Agartala,REG-06,2021-08-11,Consumer
CUST-05575,Karan Nair,Male,23,Visakhapatnam,REG-03,2023-11-08,Corporate
CUST-05576,Krishna Aggarwal,Male,18,Nashik,REG-01,2023-03-16,Consumer
CUST-05577,Aanya Mehta,Female,26,Mysore,REG-03,2022-03-02,Corporate
CUST-05578,Ayaan Patel,Male,36,Visakhapatnam,REG-03,2024-01-01,Consumer
CUST-05579,Deepika Pillai,Other,19,Mumbai,REG-01,2021-05-05,Small Business
CUST-05580,Shaurya Das,Male,34,Ludhiana,REG-02,2023-06-06,Consumer
CUST-05581,Sara Kumar,Female,54,Mysore,REG-03,2024-05-22,Consumer
CUST-05582,Deepak Pillai,Male,45,Pune,REG-01,2026-05-14,Consumer
CUST-05583,Ira Bose,Female,52,Trivandrum,REG-03,2022-09-20,Corporate
CUST-05584,Deepika Trivedi,Female,38,Pune,REG-01,2025-03-11,Small Business
CUST-05585,Vikram Joshi,Male,46,Bhopal,REG-05,2024-09-09,Consumer
CUST-05586,Amit Trivedi,Male,26,Bhopal,REG-05,2026-02-21,Small Business
CUST-05587,Pooja Kapoor,Other,26,Surat,REG-01,2021-05-31,Corporate
CUST-05588,Anand Pandey,Male,18,Panaji,REG-01,2021-12-24,Corporate
CUST-05589,Gaurav Trivedi,Male,47,Surat,REG-01,2021-04-30,Consumer
CUST-05590,Dhruv Singh,Male,50,Lucknow,REG-02,2026-03-28,Corporate
CUST-05591,Sunita Mukherjee,Female,27,Ahmedabad,REG-01,2025-07-31,Consumer
CUST-05592,Angel Patel,Female,31,Ahmedabad,REG-01,2025-12-26,Consumer
CUST-05593,Arjun Gupta,Male,25,Ludhiana,REG-02,2023-01-09,Consumer
CUST-05594,Pari Shah,Female,38,Howrah,REG-04,2023-11-20,Corporate
CUST-05595,Krishna Kumar,Male,46,Surat,REG-01,2025-10-23,Consumer
CUST-05596,Kabir Deshmukh,Male,18,Vadodara,REG-01,2022-01-09,Consumer
CUST-05597,Shreya Chopra,Female,38,Shillong,REG-06,2024-02-12,Consumer
CUST-05598,Deepika Saxena,Female,30,Ujjain,REG-05,2024-07-01,Consumer
CUST-05599,Shreya Rao,Female,35,Kochi,REG-03,2024-11-06,Consumer
CUST-05600,Riya Gupta,Female,39,Jaipur,REG-02,2025-07-03,Consumer
CUST-05601,Deepika Mehta,Female,31,Noida,REG-02,2021-11-05,Consumer
CUST-05602,Shaurya Mehta,Male,32,Pune,REG-01,2023-02-06,Consumer
CUST-05603,Aarav Kulkarni,Male,31,Jaipur,REG-02,2020-11-29,Consumer
CUST-05604,Rahul Nair,Male,44,Agartala,REG-06,2021-07-30,Consumer
CUST-05605,Manish Singh,Male,38,Ahmedabad,REG-01,2020-10-15,Consumer
CUST-05606,Sneha Menon,Female,36,Ludhiana,REG-02,2021-01-29,Small Business
CUST-05607,Meera Pillai,Female,20,Noida,REG-02,2023-03-16,Consumer
CUST-05608,Suresh Rao,Other,29,Gwalior,REG-05,2022-09-19,Consumer
CUST-05609,Ayaan Mehta,Male,43,Gurgaon,REG-02,2021-12-28,Consumer
CUST-05610,Aarav Das,Male,34,Silchar,REG-06,2022-10-05,Consumer
CUST-05611,Vikram Reddy,Male,41,Nashik,REG-01,2026-07-05,Consumer
CUST-05612,Pooja Rao,Female,53,Asansol,REG-04,2023-03-07,Consumer
CUST-05613,Amit Nair,Male,45,Imphal,REG-06,2023-01-04,Consumer
CUST-05614,Rajesh Gupta,Male,35,Chandigarh,REG-02,2023-05-28,Consumer
CUST-05615,Atharv Chopra,Male,28,Ludhiana,REG-02,2025-11-21,Corporate
CUST-05616,Shaurya Shah,Male,18,Panaji,REG-01,2024-01-10,Consumer
CUST-05617,Arjun Mishra,Male,32,Vadodara,REG-01,2021-07-20,Consumer
CUST-05618,Saanvi Malhotra,Female,30,Hyderabad,REG-03,2023-01-08,Consumer
CUST-05619,Rajesh Shah,Male,38,Vadodara,REG-01,2025-12-07,Consumer
CUST-05620,Tanvi Kumar,Female,32,Silchar,REG-06,2025-11-13,Corporate
CUST-05621,Aditya Joshi,Male,30,Chandigarh,REG-02,2021-07-16,Consumer
CUST-05622,Navya Gupta,Female,18,Ranchi,REG-04,2020-08-06,Consumer
CUST-05623,Abhishek Kulkarni,Male,23,Nagpur,REG-01,2022-10-22,Corporate
CUST-05624,Vihaan Pillai,Male,39,Kolkata,REG-04,2025-03-31,Consumer
CUST-05625,Navya Chopra,Other,52,Lucknow,REG-02,2020-09-13,Consumer
CUST-05626,Manish Mehta,Male,32,Raipur,REG-05,2021-01-20,Consumer
CUST-05627,Aditya Deshmukh,Male,37,Surat,REG-01,2025-11-11,Consumer
CUST-05628,Saanvi Mukherjee,Female,44,Ahmedabad,REG-01,2020-12-26,Corporate
CUST-05629,Deepak Joshi,Male,25,Bangalore,REG-03,2025-10-06,Consumer
CUST-05630,Sai Pandey,Male,38,Chandigarh,REG-02,2021-11-03,Consumer
CUST-05631,Swati Kulkarni,Female,25,Panaji,REG-01,2024-01-07,Consumer
CUST-05632,Shaurya Pandey,Male,43,Mumbai,REG-01,2024-03-05,Consumer
CUST-05633,Rajesh Shah,Male,35,Silchar,REG-06,2021-10-04,Consumer
CUST-05634,Pari Shah,Female,37,Bilaspur,REG-05,2020-10-19,Consumer
CUST-05635,Gaurav Malhotra,Male,25,Guwahati,REG-06,2023-01-16,Consumer
CUST-05636,Myra Sharma,Female,41,Gwalior,REG-05,2021-07-10,Consumer
CUST-05637,Aditi Mishra,Female,56,Chandigarh,REG-02,2023-07-13,Consumer
CUST-05638,Suresh Deshmukh,Male,22,Dibrugarh,REG-06,2026-06-16,Corporate
CUST-05639,Avani Nair,Female,30,Gurgaon,REG-02,2020-10-16,Small Business
CUST-05640,Deepak Kapoor,Male,36,Noida,REG-02,2024-07-25,Small Business
CUST-05641,Kavya Kulkarni,Female,42,Bhubaneswar,REG-04,2020-07-10,Consumer
CUST-05642,Vihaan Choudhury,Male,27,Ludhiana,REG-02,2023-12-17,Consumer
CUST-05643,Navya Verma,Female,18,Bhopal,REG-05,2021-03-21,Consumer
CUST-05644,Amit Patel,Male,48,Delhi,REG-02,2024-04-30,Corporate
CUST-05645,Ira Kapoor,Female,42,Chennai,REG-03,2023-04-10,Corporate
CUST-05646,Pranav Joshi,Male,18,Chandigarh,REG-02,2020-06-23,Small Business
CUST-05647,Abhishek Iyer,Male,27,Vadodara,REG-01,2025-01-14,Consumer
CUST-05648,Vikram Deshmukh,Male,51,Lucknow,REG-02,2023-09-25,Corporate
CUST-05649,Avani Joshi,Female,49,Nagpur,REG-01,2020-08-17,Consumer
CUST-05650,Neha Das,Female,44,Vadodara,REG-01,2024-11-10,Consumer
CUST-05651,Pranav Verma,Male,32,Surat,REG-01,2026-05-13,Consumer
CUST-05652,Shaurya Choudhury,Male,34,Pune,REG-01,2022-04-30,Consumer
CUST-05653,Gaurav Bose,Male,32,Jaipur,REG-02,2021-02-01,Consumer
CUST-05654,Rahul Chopra,Male,46,Coimbatore,REG-03,2023-02-10,Consumer
CUST-05655,Avani Mishra,Female,24,Ujjain,REG-05,2021-03-17,Corporate
CUST-05656,Amit Mukherjee,Male,25,Visakhapatnam,REG-03,2025-11-05,Corporate
CUST-05657,Shreya Bose,Female,45,Ujjain,REG-05,2021-07-21,Consumer
CUST-05658,Sunita Reddy,Female,33,Patna,REG-04,2023-03-11,Consumer
CUST-05659,Dhruv Verma,Male,49,Vadodara,REG-01,2024-08-18,Consumer
CUST-05660,Deepak Iyer,Male,26,Kanpur,REG-02,2023-08-03,Consumer
CUST-05661,Sneha Das,Female,33,Indore,REG-05,2023-03-27,Consumer
CUST-05662,Anand Rao,Male,23,Pune,REG-01,2021-05-27,Corporate
CUST-05663,Preeti Deshmukh,Female,34,Coimbatore,REG-03,2023-07-18,Corporate
CUST-05664,Priyanka Pandey,Female,18,Asansol,REG-04,2025-07-19,Corporate
CUST-05665,Rahul Patel,Male,28,Bhubaneswar,REG-04,2023-10-10,Small Business
CUST-05666,Neha Iyer,Female,18,Mumbai,REG-01,2023-11-20,Consumer
CUST-05667,Preeti Rao,Female,41,Kanpur,REG-02,2023-01-18,Corporate
CUST-05668,Ananya Kapoor,Female,41,Cuttack,REG-04,2026-01-21,Consumer
CUST-05669,Dhruv Menon,Male,18,Nagpur,REG-01,2025-10-08,Consumer
CUST-05670,Rahul Kulkarni,Male,48,Jabalpur,REG-05,2026-05-16,Consumer
CUST-05671,Karan Singh,Male,61,Noida,REG-02,2026-06-13,Consumer
CUST-05672,Karan Rao,Male,34,Coimbatore,REG-03,2025-05-14,Consumer
CUST-05673,Pranav Aggarwal,Male,26,Guwahati,REG-06,2021-05-01,Consumer
CUST-05674,Sunita Joshi,Female,65,Vadodara,REG-01,2021-10-30,Consumer
CUST-05675,Priyanka Gupta,Female,19,Nagpur,REG-01,2025-12-24,Corporate
CUST-05676,Sneha Saxena,Female,34,Ludhiana,REG-02,2023-12-27,Consumer
CUST-05677,Atharv Mishra,Male,35,Kochi,REG-03,2025-01-28,Consumer
CUST-05678,Preeti Nair,Female,48,Ranchi,REG-04,2025-10-24,Small Business
CUST-05679,Rohan Verma,Other,37,Ludhiana,REG-02,2025-08-31,Small Business
CUST-05680,Atharv Choudhury,Male,28,Pune,REG-01,2024-06-14,Consumer
CUST-05681,Vikram Iyer,Male,23,Panaji,REG-01,2025-07-22,Corporate
CUST-05682,Advik Kapoor,Male,30,Vadodara,REG-01,2023-05-31,Small Business
CUST-05683,Sara Chopra,Female,22,Howrah,REG-04,2025-09-22,Consumer
CUST-05684,Tanvi Malhotra,Female,34,Lucknow,REG-02,2024-03-17,Consumer
CUST-05685,Saanvi Aggarwal,Female,27,Raipur,REG-05,2020-09-17,Small Business
CUST-05686,Anika Menon,Female,18,Nashik,REG-01,2022-03-20,Consumer
CUST-05687,Ananya Bhat,Female,47,Hyderabad,REG-03,2025-09-27,Consumer
CUST-05688,Kabir Trivedi,Male,28,Bangalore,REG-03,2023-06-22,Corporate
CUST-05689,Meera Trivedi,Female,20,Trivandrum,REG-03,2024-12-08,Consumer
CUST-05690,Pranav Saxena,Male,32,Bangalore,REG-03,2022-07-08,Corporate
CUST-05691,Abhishek Iyer,Male,34,Gurgaon,REG-02,2023-08-14,Consumer
CUST-05692,Vivaan Kulkarni,Male,18,Trivandrum,REG-03,2021-07-26,Consumer
CUST-05693,Dhruv Mishra,Male,37,Howrah,REG-04,2026-04-23,Consumer
CUST-05694,Vihaan Mukherjee,Male,22,Silchar,REG-06,2021-02-20,Consumer
CUST-05695,Anand Mukherjee,Male,52,Bangalore,REG-03,2025-09-11,Corporate
CUST-05696,Sai Joshi,Male,39,Nagpur,REG-01,2021-03-30,Consumer
CUST-05697,Sneha Verma,Female,29,Hyderabad,REG-03,2022-10-01,Consumer
CUST-05698,Saanvi Bhat,Female,25,Surat,REG-01,2023-11-14,Corporate
CUST-05699,Ananya Gupta,Female,32,Imphal,REG-06,2023-10-11,Consumer
CUST-05700,Kavya Pillai,Female,40,Indore,REG-05,2023-07-17,Consumer
CUST-05701,Aarav Patel,Male,33,Howrah,REG-04,2024-05-14,Small Business
CUST-05702,Aarohi Kapoor,Female,31,Cuttack,REG-04,2023-10-14,Consumer
CUST-05703,Ayaan Patel,Male,34,Silchar,REG-06,2022-02-28,Consumer
CUST-05704,Preeti Mehta,Other,27,Jaipur,REG-02,2024-04-30,Consumer
CUST-05705,Arjun Sharma,Male,30,Asansol,REG-04,2023-01-01,Consumer
CUST-05706,Aanya Joshi,Female,18,Trivandrum,REG-03,2025-04-06,Consumer
CUST-05707,Angel Singh,Female,44,Vadodara,REG-01,2022-07-14,Consumer
CUST-05708,Dhruv Joshi,Male,37,Bilaspur,REG-05,2023-08-20,Corporate
CUST-05709,Diya Bose,Female,25,Nashik,REG-01,2023-02-14,Consumer
CUST-05710,Tanvi Chopra,Female,54,Surat,REG-01,2020-07-10,Corporate
CUST-05711,Preeti Deshmukh,Female,34,Gurgaon,REG-02,2021-04-21,Small Business
CUST-05712,Simran Patel,Female,22,Jaipur,REG-02,2020-12-08,Small Business
CUST-05713,Reyansh Kumar,Male,43,Gurgaon,REG-02,2023-07-14,Corporate
CUST-05714,Diya Malhotra,Female,38,Cuttack,REG-04,2023-03-05,Consumer
CUST-05715,Rohan Aggarwal,Male,38,Ludhiana,REG-02,2023-02-11,Corporate
CUST-05716,Sneha Pillai,Female,29,Ujjain,REG-05,2021-04-21,Corporate
CUST-05717,Kavya Deshmukh,Female,38,Nashik,REG-01,2025-10-19,Consumer
CUST-05718,Ira Shah,Female,31,Bangalore,REG-03,2023-09-20,Consumer
CUST-05719,Karan Mishra,Male,40,Cuttack,REG-04,2024-08-23,Corporate
CUST-05720,Ira Chopra,Female,18,Vadodara,REG-01,2021-07-16,Corporate
CUST-05721,Aditya Malhotra,Male,29,Hyderabad,REG-03,2020-08-14,Consumer
CUST-05722,Suresh Trivedi,Male,52,Pune,REG-01,2021-03-10,Consumer
CUST-05723,Angel Reddy,Female,25,Patna,REG-04,2025-07-14,Consumer
CUST-05724,Kavya Joshi,Female,27,Noida,REG-02,2023-09-06,Consumer
